type,cost,name,text,damage
Colorless,"['Colorless']","3-Pronged Tail","Flip 3 coins. This attack does 10 damage times the number of heads.","10\u00d7"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Full Speed Charge","Flip 4 coins. This attack does 20 damage times the number of heads to the Defending Pok\u00e9mon and 20 damage times the number tails to Blaine's Tauros.","20\u00d7"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Delta Beam","Flip a coin. If heads, choose whether the Defending Pok\u00e9mon becomes Asleep, Confused, or Paralyzed.","20"
Colorless,"['Colorless']","Focus Energy","During your next turn, Lt. Surge's Rattata's Gnaw attack's base damage is doubled.",""
Colorless,"['Colorless', 'Colorless']","Gnaw","","20"
Colorless,"['Colorless']","Hypnosis","The Defending Pok\u00e9mon is now Asleep.",""
Colorless,"['Colorless', 'Colorless']","Tackle","","20"
Colorless,"['Colorless', 'Colorless']","Pound","","20"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Happy Punch","Flip a coin. If heads, remove 3 damage counters from Chansey.","30"
Colorless,"['Colorless']","Surprise","Look at a random card from your opponent's hand. Your opponent shuffles that card into his or her deck.",""
Colorless,"['Colorless', 'Colorless']","Scratch","","20"
Colorless,"['Colorless']","Snivel","If the Defending Pok\u00e9mon attacks Togepi during your opponent's next turn, any damage done to Togepi is reduced by 20 (before applying Weakness and Resistance). (Benching either Pok\u00e9mon ends this effect.)",""
Colorless,"['Colorless', 'Colorless']","Mini-Metronome","Flip a coin. If heads, choose 1 of the Defending Pok\u00e9mon's attacks. Mini-Metronome copies that attack except for its Energy cost. (You must still do anything else in order to use that attack.) (No matter what type the Defending Pok\u00e9mon is, Togepi's type is still .) Togepi performs that attack.",""
Colorless,"['Colorless']","Rollout","","10"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Double-edge","Chansey does 40 damage to itself.","40"
Colorless,"['Colorless']","Eek","Draw 2 cards",""
Colorless,"['Colorless', 'Colorless']","Double Slap","Flip 2 coins. This attack does 40 damage times the number of heads.","40\u00d7"
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Nurse's Egg","Heal 100 damage from each of your Benched Pok\u00e9mon. Then, discard 2 Energy attached to this Pok\u00e9mon.",""
Colorless,"['Colorless']","Repeating Drill","Flip 5 coins. This attack does 20 damage times the number of heads.","20\u00d7"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Nosedive","This Pok\u00e9mon does 20 damage to itself.","80"
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Gigas Punch","Flip 2 coins. If both of them are tails, this attack does nothing.","100"
Colorless,"['Colorless']","Paint","Flip a coin. If heads, choose a type (other than colorless) and put a Coloring counter on the Defending Pok\u00e9mon. That Pok\u00e9mon is now the type you choose. If it already had a Coloring counter, remove the old one. If tails, this attack does nothing.",""
Colorless,"['Colorless']","Tail Code","Move an Energy card attached to the Defending Pok\u00e9mon to another of your opponent's Pok\u00e9mon.",""
Colorless,"['Colorless', 'Colorless']","Snap Attack","If the Defending Pok\u00e9mon has any Energy cards attached to it, this attack's base damage is 20 instead of 60.","60"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Turbo Drive","Attach a basic Energy card from your discard pile to 1 of your Benched Pok\u00e9mon.","120"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Rebel-GX","This attack does 50 damage for each of your opponent's Benched Pok\u00e9mon. (You can't use more than 1 GX attack in a game.)","50\u00d7"
Colorless,"['Colorless']","Terrorize","If the Defending Pok\u00e9mon is a Basic, choose 1 of its attacks. That Pok\u00e9mon can't use that attack during your opponent's next turn.",""
Colorless,"['Colorless', 'Colorless', 'Colorless']","Overhead Toss","If you have any Benched Pok\u00e9mon, flip a coin. If tails, this attack does 10 damage to 1 of them. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","30"
Colorless,"['Colorless']","Good Night Song","The Defending Pok\u00e9mon is now Asleep.",""
Colorless,"['Colorless']","Grab","Choose a Trainer card attached to 1 of your opponent's Pok\u00e9mon. Your opponent shuffles that card into his or her deck.",""
Colorless,"['Colorless', 'Colorless']","Tail Punch","","20"
Colorless,"['Colorless']","Gust","","10"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Leek Jab","This attack can't be used during your next turn. (Benching Farfetch'd ends this effect.)","40"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Lunge","Flip a coin. If tails, this attack does nothing.","50"
Colorless,"['Fairy', 'Colorless', 'Colorless']","Spin Tackle","Flip a coin. If tails, this Pok\u00e9mon does 20 damage to itself.","60"
Colorless,"['Colorless']","Peck","","30"
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Drill Run","Flip a coin. If heads, discard an Energy attached to your opponent's Active Pok\u00e9mon.","70"
Colorless,"['Colorless']","Double Peck","Flip 2 coins. This attack does 10 damage times the number of heads.","10\u00d7"
Colorless,"['Colorless']","Homing Pidove","Look at the top card of your deck. Then, you may shuffle your deck.",""
Colorless,"['Colorless', 'Colorless']","Gust","","20"
Colorless,"['Colorless']","Return","Draw cards until you have 6 cards in your hand.","30"
Colorless,"['Colorless']","Quick Attack","Flip a coin. If heads, this attack does 30 more damage.","30+"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Strong Winds","Shuffle all cards attached to each player's Pok\u00e9mon into that player's deck.",""
Colorless,"['Colorless', 'Colorless', 'Colorless']","Emerald Break","This attack does 30 damage times the number of your Benched Pok\u00e9mon.","30\u00d7"
Colorless,"['Colorless', 'Colorless']","Incessant Peck","Flip a coin until you get tails. This attack does 20 more damage for each heads.","10+"
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Sleepy Press","Heal 20 damage from this Pok\u00e9mon. This Pok\u00e9mon is now Asleep.","120"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Triple Smash","Flip 3 coins. This attack does 10 damage plus 20 more damage for each heads.","10+"
Colorless,"['Colorless', 'Colorless']","Confuse Ray","The Defending Pok\u00e9mon is now Confused.",""
Colorless,"['Colorless', 'Colorless']","Hyper Fang","Flip a coin. If tails, this attack does nothing.","60"
Colorless,"['Colorless']","Tail Slap","Flip 2 coins. This attack does 20 damage times the number of heads.","20\u00d7"
Colorless,"['Colorless', 'Colorless']","Do the Wave","Does 20 damage times the number of your Benched Pok\u00e9mon.","20\u00d7"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Night Scan","Your opponent reveals his or her hand. This attack does 30 more damage for each Trainer card you find there.","60+"
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Roll Over","Snorlax is now Asleep. Flip a coin, If heads, the Defending Pok\u00e9mon is now Asleep.","30"
Colorless,"['Fairy']","Aromatherapy","Heal 30 damage from each of your Pok\u00e9mon.",""
Colorless,"['Fairy', 'Fairy']","Magical Leaf","Flip a coin. If heads, this attack does 20 more damage and heal 20 damage from this Pok\u00e9mon.","20+"
Colorless,"['Colorless']","Call for Family","Search your deck for a Basic Pok\u00e9mon and put it onto your Bench. Shuffle your deck afterward.",""
Colorless,"['Colorless', 'Colorless']","Rip Claw","Flip a coin. If heads, discard an Energy attached to the Defending Pok\u00e9mon.","10"
Colorless,"['Colorless']","Fetch","Draw a card.",""
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Comet Punch","Flip 4 coins. This attack does 20 damage times the number of heads.","20\u00d7"
Colorless,"['Colorless']","Wing Attack","","10"
Colorless,"['Colorless', 'Colorless']","Claw","Flip a coin. If tails, this attack does nothing.","30"
Colorless,"['Colorless']","Lullaby","The Defending Pok\u00e9mon is now Asleep.",""
Colorless,"['Colorless', 'Colorless', 'Colorless']","Do the Wave","Does 10 damage plus 10 more damage for each of your Benched Pok\u00e9mon.","10+"
Colorless,"['Fairy']","Moonblast","During your opponent's next turn, any damage done by attacks from the Defending Pok\u00e9mon is reduced by 10 (before applying Weakness and Resistance).","10"
Colorless,"['Colorless']","Follow Me","Switch 1 of your opponent's Benched Pok\u00e9mon with your opponent's Active Pok\u00e9mon.",""
Colorless,"['Fairy', 'Colorless']","Moonblast","During your opponent's next turn, any damage done by attacks from the Defending Pok\u00e9mon is reduced by 30 (before applying Weakness and Resistance).","30"
Colorless,"['Colorless']","Peck","","10"
Colorless,"['Fairy', 'Colorless']","Fairy Lock","The Defending Pok\u00e9mon can't retreat during your opponent's next turn.","30"
Colorless,"['Colorless', 'Colorless']","Whirlwind","After damage dealing, opponent chooses 1 Benched Pok\u00e9mon and switches it with defending Pok\u00e9mon (only if opponent has Benched Pok\u00e9mon).","10"
Colorless,"['Colorless']","Return","Draw cards until you have 6 cards in your hand.","10"
Colorless,"['Colorless', 'Colorless']","Big Yawn","Both Active Pok\u00e9mon are now Asleep.",""
Colorless,"['Colorless']","Tackle","","10"
Colorless,"['Colorless', 'Colorless']","Gust","","20"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Headbutt Bounce","","100"
Colorless,"['Colorless']","Gumshoe Chance-GX","This attack does 50 more damage times the amount of Energy attached to your opponent's Active Pok\u00e9mon. (You can't use more than 1 GX attack in a game.)","10+"
Colorless,"['Colorless', 'Colorless']","Double Slap","Flip 2 coins. This attack does 30 damage times the number of heads.","30\u00d7"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Metronome","Choose 1 of the Defending Pok\u00e9mon's attacks. Metronome copies that attack except for its Energy cost. (You must still do anything else in order to use that attack.) Clefable performs that attack.",""
Colorless,"['Colorless']","Block","The Defending Pok\u00e9mon can't retreat during your opponent's next turn.",""
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Ease Up","Snorlax is now Asleep. If Snorlax is evolved from Munchlax, this attack does 40 damage plus 30 more damage.","40+"
Colorless,"['Fairy', 'Fairy', 'Fairy']","Wonder Shine","Your opponent's Active Pok\u00e9mon is now Confused.","70"
Colorless,"['Colorless', 'Colorless']","Identify","Your opponent reveals their hand. If you find a Pok\u00e9mon there, this attack does 80 more damage.","20+"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Whap Down","","70"
Colorless,"['Colorless']","Me First","Draw a card.",""
Colorless,"['Colorless']","Tone-Deaf","Flip a coin. If heads, the Defending Pok\u00e9mon is now Confused.","10"
Colorless,"['Colorless', 'Colorless']","Whirlwind","Your opponent switches the Defending Pok\u00e9mon with 1 of his or her Benched Pok\u00e9mon.","20"
Colorless,"['Colorless', 'Colorless']","Clutch","The Defending Pok\u00e9mon can't retreat during your opponent's next turn.","20"
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Lazy Blow","","50"
Colorless,"['Fairy', 'Colorless', 'Colorless']","Aurora Gain","During your opponent's next turn, this Pok\u00e9mon has no Weakness.","50"
Colorless,"['Fairy', 'Fairy', 'Colorless', 'Colorless']","Light of Life","If your opponent has Yveltal (including Yveltal-EX) in play, this attack does 40 more damage.","80\uff0b"
Colorless,"['Colorless']","Energy Wheel","Move an Energy from 1 of your Benched Pok\u00e9mon to this Pok\u00e9mon.",""
Colorless,"['Colorless', 'Colorless', 'Colorless']","Hurricane","Move a basic Energy from this Pok\u00e9mon to 1 of your Benched Pok\u00e9mon.","80"
Colorless,"['Colorless', 'Colorless']","Clutch","The Defending Pok\u00e9mon can't retreat during your opponent's next turn.","40"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Strong Gust","During your next turn, this Pok\u00e9mon's Strong Gust attack does 60 more damage (before applying Weakness and Resistance).","60"
Colorless,"['Colorless', 'Colorless']","Tight Jaw","Flip a coin. If heads, your opponent's Active Pok\u00e9mon is now Paralyzed.","20"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Sharp Fang","","50"
Colorless,"['Colorless']","Brilliant Search","Search your deck for up to 3 cards and put them into your hand. Shuffle your deck afterward.",""
Colorless,"['Fairy']","Petal Blizzard","This attack does 20 damage to each of your opponent's Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Colorless,"['Fairy']","Curly Ribbon","Move an Energy attached to your opponent's Active Pok\u00e9mon to 1 of his or her Benched Pok\u00e9mon.","30"
Colorless,"['Fairy', 'Colorless', 'Colorless']","Echoed Voice","During your next turn, this Pok\u00e9mon's Echoed Voice attack does 50 more damage (before applying Weakness and Resistance).","50"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Knock Off","Discard a random card from your opponent's hand.","50"
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Lickichop","Flip a coin until you get tails. This attack does 30 more damage for each heads.","60+"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Amnesia","Choose 1 of your opponent's Active Pok\u00e9mon's attacks. That Pok\u00e9mon can't use that attack during your opponent's next turn.","50"
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Knuckle Sandwich","Discard an Energy attached to this Pok\u00e9mon.","120"
Colorless,"['Colorless']","Held-Item Inspection","Your opponent reveals his or her hand. Choose an Item card you find there. Your opponent shuffles that card into his or her deck.",""
Colorless,"['Colorless', 'Colorless']","Thorough Crunch","Flip 2 coins. For each heads, discard an Energy attached to your opponent's Active Pok\u00e9mon.","30"
Colorless,"['Colorless']","Nasty Plot","Search your deck for a card and put it into your hand. Shuffle your deck afterward.",""
Colorless,"['Colorless', 'Colorless']","Shadow Claw","Flip a coin. If heads, discard a random card from your opponent's hand.","30"
Colorless,"['Colorless']","Whimsy Draw","Flip a coin until you get tails. For each heads, draw 2 cards.",""
Colorless,"['Colorless', 'Colorless']","Double-edge","Flip a coin. If tails, Spinda does 10 damage to itself.","30"
Colorless,"['Colorless', 'Colorless']","Headwind","During your opponent's next turn, the attack cost of each of the Defending Pok\u00e9mon's attacks is ColorlessColorless more.","20"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Quick Attack","Flip a coin. If heads, this attack does 40 damage plus 30 more damage.","40+"
Colorless,"['Colorless', 'Colorless']","Bind Wound","Flip a coin. If heads, remove 2 damage counters from 1 of your Pok\u00e9mon (1 if it has only 1).",""
Colorless,"['Colorless', 'Colorless', 'Colorless']","Dogpile","Count the number for Pok\u00e9mon on your Bench. This attack does 10 times that number to the Defending Pok\u00e9mon, and Chansey does 10 times that number of damage to itself.",""
Colorless,"['Colorless']","Type Switch","Choose Grass, Fire, Water, Lightning, Psychic, Fighting, Darkness, Metal, Fairy, or Dragon type. Until the end of your next turn, this Pok\u00e9mon is that type.",""
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Power Blast","Discard an Energy card attached to this Pok\u00e9mon.","120"
Colorless,"['Fairy']","Cotton Bed","Your opponent's Active Pok\u00e9mon is now Asleep.","10"
Colorless,"['Colorless', 'Colorless']","Body Slam","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","20"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Rollout","","50"
Colorless,"['Colorless']","Fake Out","Flip a coin. If heads, your opponent's Active Pok\u00e9mon is now Paralyzed.","30"
Colorless,"['Colorless', 'Colorless']","Ambush","Flip a coin. If heads, this attack does 30 more damage.","40+"
Colorless,"['Colorless']","Tackle","","10"
Colorless,"['Colorless', 'Colorless']","Lunge","Flip a coin. If tails, this attack does nothing.","30"
Colorless,"['Colorless']","Sharpen","","20"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Tri Attack","Flip 3 coins. This attack does 30 damage times the number of heads.","30\u00d7"
Colorless,"['Colorless']","Digital Reboot","Devolve as many of your Benched Pok\u00e9mon as many times as you like. Put each Evolution card removed this way into your hand.",""
Colorless,"['Colorless', 'Colorless']","Dazzle Blast","Your opponent's Active Pok\u00e9mon is now Confused.","50"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Agility","Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Fearow.","20"
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Drill Peck","","40"
Colorless,"['Colorless', 'Colorless']","Aero Ball","This attack does 20 damage times the amount of Energy attached to both Active Pok\u00e9mon.","20\u00d7"
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Deep Hurricane","If there is any Stadium card in play, this attack does 70 more damage. Then, discard that Stadium card.","80+"
Colorless,"['Lightning']","Double Wing Attack","Does 20 damage to each Defending Pok\u00e9mon.",""
Colorless,"['Water', 'Colorless', 'Colorless']","Dive","","50"
Colorless,"['Colorless']","Call for Family","Search your deck for up to 2 Basic Pok\u00e9mon and put them onto your Bench. Shuffle your deck afterward.",""
Colorless,"['Colorless', 'Colorless']","Blow Through","If there is any Stadium card in play, this attack does 30 more damage.","30+"
Colorless,"['Colorless']","Bind Wound","Heal 20 damage from 1 of your Pok\u00e9mon.",""
Colorless,"['Colorless', 'Colorless', 'Colorless']","Giga Power","You may do 20 more damage. If you do, this Pok\u00e9mon does 20 damage to itself.","60+"
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Raging Hammer","Does 10 more damage for each damage counter on this Pok\u00e9mon.","50+"
Colorless,"['Colorless', 'Colorless']","Ambush","Flip a coin. If heads, this attack does 40 more damage.","20+"
Colorless,"['Colorless']","Hypnosis","The Defending Pok\u00e9mon is now Asleep.",""
Colorless,"['Colorless', 'Colorless']","Kick Shot","Flip a coin. If tails, this attack does nothing.","30"
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Critical Move","Discard a basic Energy card attached to Slaking or this attack does nothing. Slaking can't attack during your next turn.","100"
Colorless,"['Colorless', 'Colorless']","Aero Ball","This attack does 20 damage times the amount of Energy attached to both Active Pok\u00e9mon.","20\u00d7"
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Deep Hurricane","If there is any Stadium card in play, this attack does 70 more damage. Then, discard that Stadium card.","80+"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Emerald Break","This attack does 30 damage times the number of your Benched Pok\u00e9mon.","30\u00d7"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Headbutt Bounce","","100"
Colorless,"['Colorless']","Gumshoe Chance-GX","This attack does 50 more damage times the amount of Energy attached to your opponent's Active Pok\u00e9mon. (You can't use more than 1 GX attack in a game.)","10+"
Colorless,"['Water', 'Fire']","Rock Smash","Flip a coin. If heads, this attack does 30 damage plus 10 more damage.","30+"
Colorless,"['Colorless']","Reckless Charge","Flip a coin. If tails, Vigoroth does 10 damage to itself.","30"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Fight Back","If Vigoroth has any damage counters on it, this attack does 50 damage plus 20 more damage.","50+"
Colorless,"['Colorless']","Stretch Tongue","Choose 1 of your opponent's Pok\u00e9mon. This attack does 10 damage to that Pok\u00e9mon. This attack's damage isn't affected by Weakness or Resistance.",""
Colorless,"['Colorless', 'Colorless', 'Colorless']","Knock Off","Choose 1 card from your opponent's hand without looking and discard it.","40"
Colorless,"['Colorless']","Quick Attack","Flip a coin. If heads, this attack does 10 damage plus 10 more damage.","10+"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Whirlwind","Your opponent switches the Defending Pok\u00e9mon with 1 of his or her Benched Pok\u00e9mon.","30"
Colorless,"['Free']","Show Off","Search your deck for a basic Energy card, show it to your opponent, and put it into your hand. Shuffle your deck afterward.",""
Colorless,"['Colorless']","Take Down","Flip a coin. If tails, Tauros does 10 damage to itself.","20"
Colorless,"['Colorless', 'Colorless']","Knock Back","Your opponent switches the Defending Pok\u00e9mon with 1 of his or her Benched Pok\u00e9mon.","40"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Hyper Beam","Flip a coin. If heads, discard an Energy card attached to the Defending Pok\u00e9mon.","60"
Colorless,"['Colorless']","Sing","The Defending Pok\u00e9mon is now Asleep.",""
Colorless,"['Colorless', 'Colorless']","Peck","","20"
Colorless,"['Fairy']","Petal Blizzard","This attack does 10 damage to each of your opponent's Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Colorless,"['Fairy', 'Colorless']","Razor Leaf","","30"
Colorless,"['Fairy']","Disarming Voice","Your opponent's Active Pok\u00e9mon is now Confused.","20"
Colorless,"['Fairy', 'Colorless', 'Colorless']","Fairy Wind","","60"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Smash Bomber","Flip a coin. If tails, this attack does nothing.",""
Colorless,"['Colorless', 'Colorless', 'Colorless']","Double-Edge","This Pok\u00e9mon does 60 damage to itself.","90"
Colorless,"['Colorless', 'Colorless']","Dual Chop","Flip 2 coins. This attack does 50 damage times the number of heads.","50\u00d7"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Giga Impact","This Pok\u00e9mon can't attack during your next turn.","120"
Colorless,"['Colorless']","Peck","","10"
Colorless,"['Colorless', 'Colorless']","Wing Attack","","20"
Colorless,"['Colorless']","Roar","Your opponent switches the Defending Pok\u00e9mon with 1 of his or her Benched Pok\u00e9mon.",""
Colorless,"['Colorless', 'Colorless']","Tackle","","30"
Colorless,"['Colorless']","Moonlight","Heal 30 damage from this Pok\u00e9mon.",""
Colorless,"['Fairy', 'Colorless']","Pound","","20"
Colorless,"['Fire', 'Lightning']","Spiral Blast","Does 20 damage for each basic Energy card attached to Rayquaza ex.","20\u00d7"
Colorless,"['Colorless']","Holon Draw","Draw a card. If Castform has any Holon Energy cards attached to it, draw 2 more cards.",""
Colorless,"['Fairy', 'Colorless']","Juggling","Flip 4 coins. This attack does 10 damage times the number of heads.","10\u00d7"
Colorless,"['Colorless']","Lick","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","10"
Colorless,"['Colorless', 'Colorless']","Tongue Whip","Choose 1 of your opponent's Pok\u00e9mon. This attack does 20 damage to that Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Colorless,"['Colorless']","Clutch","The Defending Pok\u00e9mon can't retreat until the end of your opponent's next turn.","10"
Colorless,"['Colorless', 'Colorless']","Cutting Wind","","30"
Colorless,"['Fire', 'Colorless']","Flame Jet","Choose 1 of your opponent's Pok\u00e9mon. This attack does 40 damage to that Pok\u00e9mon. This attack's damage isn't affected by Weakness or Resistance.",""
Colorless,"['Water', 'Fire', 'Colorless', 'Colorless']","Bright Flame","Discard 2 Energy attached to Salamence ex.","120"
Colorless,"['Colorless']","Midnight Eyes","The Defending Pok\u00e9mon is now Asleep.","20"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Stadium Power","If there is any Stadium card in play, this attack does 40 damage plus 30 more damage.","40+"
Colorless,"['Colorless']","Exhausted Tackle","Flip a coin. If heads, this attack does 30 damage to your opponent's Active Pok\u00e9mon. If tails, this Pok\u00e9mon does 30 damage to itself.",""
Colorless,"['Colorless', 'Colorless']","Astonish","Choose 2 cards from your opponent's hand without looking. Look at the cards you chose, then have your opponent shuffle those cards into his or her deck.","20"
Colorless,"['Colorless', 'Colorless']","Tail Spank","Discard 2 cards from your hand. (If you can't discard 2 cards from your hand, this attack does nothing.)","60"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Special Fang","If this Pok\u00e9mon has any Special Energy attached to it, this attack does 40 more damage.","40+"
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Ferocious Bellow","During your opponent's next turn, any damage done by attacks from the Defending Pok\u00e9mon is reduced by 30 (before applying Weakness and Resistance).","60"
Colorless,"['Colorless']","Energy Catch","Search your discard pile for a basic Energy card, show it to your opponent, and put it into your hand.",""
Colorless,"['Colorless', 'Colorless']","Double-edge","Skitty does 10 damage to itself.","30"
Colorless,"['Colorless', 'Colorless']","Clutch","The Defending Pok\u00e9mon can't retreat during you opponent's next turn.","20"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Supersonic Flight","Flip a coin. If tails, this attack does nothing.",""
Colorless,"['Colorless']","Double Stab","Flip 2 coins. This attack does 10 damage times the number of heads.","10\u00d7"
Colorless,"['Colorless', 'Colorless']","Doduo Delivery","Draw 2 cards.",""
Colorless,"['Colorless', 'Colorless', 'Colorless']","Fury Attack","Flip 3 coins. This attack does 40 damage times the number of heads.","40\u00d7"
Colorless,"['Colorless']","Take Down","This Pok\u00e9mon does 10 damage to itself.","30"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Seething Anger","Flip a coin for each damage counter on this Pok\u00e9mon. This attack does 30 damage times the number of heads.","30\u00d7"
Colorless,"['Colorless', 'Colorless']","Split Spiral Punch","The Defending Pok\u00e9mon is now Confused.","20"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Dizzy Punch","Flip 2 coins. This attack does 50 damage times the number of heads.","50\u00d7"
Colorless,"['Colorless']","Splash","","10"
Colorless,"['Colorless', 'Colorless']","Jump Kick","Does 10 damage to 1 of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","10"
Colorless,"['Colorless', 'Colorless']","Blow Through","If there is any Stadium card in play, this attack does 30 more damage.","30+"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Power Blast","Flip a coin. If tails, discard an Energy attached to this Pok\u00e9mon.","100"
Colorless,"['Colorless']","Beat","","10"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Tongue Whip","Choose 1 of your opponent's Benched Pok\u00e9mon. This attack does 30 damage to that Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Colorless,"['Colorless']","Type Switch","Choose Grass, Fire, Water, Lightning, Psychic, Fighting, Darkness, Metal, Fairy, or Dragon type. Until the end of your next turn, this Pok\u00e9mon is that type.",""
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Power Blast","Discard an Energy attached to this Pok\u00e9mon.","120"
Colorless,"['Colorless']","Me First","Draw a card.",""
Colorless,"['Colorless']","Tone-Deaf","Flip a coin. If heads, the Defending Pok\u00e9mon is now Confused.","10"
Colorless,"['Colorless']","Whirlwind","Your opponent switches his or her Active Pok\u00e9mon with 1 of his or her Benched Pok\u00e9mon.","10"
Colorless,"['Colorless']","Bite","","10"
Colorless,"['Colorless']","Crunch","Discard an Energy attached to your opponent's Active Pok\u00e9mon.","10"
Colorless,"['Colorless']","Shadowy Bite","This attack does 60 damage times the number of Special Energy cards in your opponent's discard pile.","60\u00d7"
Colorless,"['Colorless']","Leek Slap","This Pok\u00e9mon can't use Leek Slap during your next turn.","50"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Pot Smash","","50"
Colorless,"['Colorless']","Fury Attack","Flip 3 coins. This attack does 10 damage times the number of heads.","10\u00d7"
Colorless,"['Colorless']","Conversion 3","Choose Grass, Fire, Water, Lightning, Psychic, Fighting, Darkness, Metal, Fairy, or Dragon type. The Defending Pok\u00e9mon's Weakness is now that type until the end of your next turn. (The amount of Weakness doesn't change.)",""
Colorless,"['Colorless', 'Colorless']","Rollout","","20"
Colorless,"['Colorless']","Jump Catch","Search your deck for a Trainer card, show it to your opponent, and put it into your hand. Shuffle your deck afterward.",""
Colorless,"['Colorless']","Plus Energy","Attach a basic Energy card from your hand to 1 of your Pok\u00e9mon.",""
Colorless,"['Colorless']","Scratch","","10"
Colorless,"['Colorless', 'Colorless']","Scratch","","30"
Colorless,"['Colorless', 'Colorless', 'Colorless']","Ultra Energy Source","Does 10 damage times the amount of basic Energy attached to all of the Active Pok\u00e9mon (both yours and your opponent's).","10\u00d7"
Colorless,"['Fairy']","Draining Kiss","Heal 10 damage from this Pok\u00e9mon.","10"
Colorless,"['Colorless']","Fairy Wind","","10"
Colorless,"['Colorless']","Pilfer","Shuffle Aipom and all cards attached to it into your deck. Flip a coin. If heads, shuffle a card from your discard pile into your deck.",""
Colorless,"['Colorless']","Tail Rap","Flip 2 coins. This attack does 10 damage times the number of heads.","10\u00d7"
Colorless,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Giant Tail","Flip a coin. If tails, this attack does nothing.",""
Colorless,"['Colorless']","Charm","During your opponent's next turn, any damage done by attacks from the Defending Pok\u00e9mon is reduced by 20 (before applying Weakness and Resistance).",""
