type,cost,name,text,damage
Water,"['Grass']","Tropical Shake","This attack does 20 more damage for each type of basic Energy card in your discard pile. You can't add more than 100 damage in this way.","20+"
Water,"['Colorless', 'Colorless', 'Colorless']","Holon Splash","Does 30 damage plus 10 more damage for each Holon Energy card attached to Rain Castform.","30+"
Water,"['Water', 'Water', 'Water', 'Colorless']","Sink Deep","If Wailord has any damage counters on it, Wailord is now Asleep.","60"
Water,"['Colorless']","Confuse Ray","Flip a coin. If heads, the Defending Pok\u00e9mon is now Confused.","10"
Water,"['Water', 'Colorless']","Poison Fang","The Defending Pok\u00e9mon is now Poisoned.","10"
Water,"['Water', 'Colorless']","Wave Splash","","30"
Water,"['Water', 'Water', 'Colorless']","Cross Slicer","Your opponent can't attach Energy from his or her hand to the Defending Pok\u00e9mon during his or her next turn.","80"
Water,"['Water', 'Colorless']","Bubblebeam","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","20"
Water,"['Colorless']","Bite","","20"
Water,"['Lightning', 'Colorless']","Water Gun","Does 30 damage plus 20 more damage for each Energy attached to Vaporeon but not used to pay for this attack's Energy cost. You can't add more than 40 damage in this way.","30+"
Water,"['Colorless', 'Colorless']","Psychic Option","If Slowking has a Water Energy card attached to it, this attack does 20 damage plus 20 more damage. If Slowking has a Psychic Energy card attached to it, discard a Special Energy card attached to the Defending Pok\u00e9mon, if any.","20+"
Water,"['Water']","Holon Blizzard","If Snow-cloud Castform has any Holon Energy cards attached to it, this attack does 10 damage to each of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","20"
Water,"['Colorless', 'Colorless']","Smash Turn","After your attack, you may switch Blastoise with 1 of your Benched Pok\u00e9mon.","30"
Water,"['Water', 'Water', 'Colorless', 'Colorless']","Rocket Tackle","Blastoise does 10 damage to itself. Flip a coin. If heads, prevent all damage done to Blastoise by attacks during your opponent's next turn.","60"
Water,"['Water', 'Colorless']","Smash Turn","After your attack, you may switch Ditto with 1 of your Benched Pok\u00e9mon.","20"
Water,"['Colorless']","ChillMAX","Flip a coin for each Energy attached to this Pok\u00e9mon. This attack does 60 damage times the number of heads.","60\u00d7"
Water,"['Water', 'Colorless']","Cold Breath","The Defending Pok\u00e9mon is now Asleep.","40"
Water,"['Colorless', 'Colorless', 'Colorless']","Deafen","Your opponent can't play any Item cards from his or her hand during his or her next turn.","60"
Water,"['Grass', 'Lightning', 'Colorless', 'Colorless']","Healwing","Heal 30 damage from this Pok\u00e9mon.","90"
Water,"['Fire', 'Psychic', 'Colorless']","Barrier Break","This attack's damage isn't affected by Weakness, Resistance, or any other effects on the Defending Pok\u00e9mon.","70"
Water,"['Water']","Sticky Shot","During your opponent's next turn, the Defending Pok\u00e9mon's attacks cost Colorless more, and its Retreat Cost is Colorless more.","20"
Water,"['Water', 'Water', 'Water']","Water Pulse","Your opponent's Active Pok\u00e9mon is now Asleep.","60"
Water,"['Water']","Errand-Running","Search your deck for a Trainer card, reveal it, and put it into your hand. Shuffle your deck afterward.",""
Water,"['Water', 'Water', 'Colorless']","Water Splash","Flip a coin. If heads, this attack does 20 more damage.","80+"
Water,"['Water', 'Water']","Aqua Turbo","Search your deck for up to 2 Water Energy cards and attach them to 1 of your Benched Pok\u00e9mon. Shuffle your deck afterward.","40"
Water,"['Water', 'Water', 'Water', 'Water']","Pearl Hurricane","This attack does 30 damage to 1 of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","120"
Water,"['Water']","Get Loud","","10"
Water,"['Colorless', 'Colorless']","Round","This attack does 10 damage times the number of your Pok\u00e9mon that have the Round attack.","10\u00d7"
Water,"['Colorless']","Shadow Stitching","Until the end of your opponent's next turn, each Pok\u00e9mon your opponent has in play, in his or her hand, and in his or her discard pile has no Abilities. (This includes cards that come into play on that turn.)","40"
Water,"['Water']","Moonlight Slash","You may return a Water Energy from this Pok\u00e9mon to your hand. If you do, this attack does 20 more damage.","60+"
Water,"['Colorless', 'Colorless']","Agility","Flip a coin. If heads, prevent all effects of an attack, including damage, done to Floatzel during your opponent's next turn.","20"
Water,"['Water', 'Water', 'Colorless']","Aqua Jet","Flip a coin. If heads, this attack does 10 damage to 1 of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","60"
Water,"['Free']","Sweet Temptation","Switch 1 of your opponent's Benched Pok\u00e9mon with 1 of the Defending Pok\u00e9mon. This attack does 10 damage to the new Defending Pok\u00e9mon.",""
Water,"['Water', 'Colorless']","Psychic Snap","If Gorebyss has any Psychic Energy attached to it, this attack does 30 damage plus 20 more damage and the Defending Pok\u00e9mon is now Confused.","30+"
Water,"['Water', 'Water']","Mineral Pump","Heal 30 damage from each of your Benched Pok\u00e9mon.","60"
Water,"['Psychic']","Encore","Choose 1 of the Defending Pok\u00e9mon's attacks. That Pok\u00e9mon can use only that attack during your opponent's next turn.","20"
Water,"['Water', 'Psychic']","Break Beam","You may do 40 damage plus 20 more damage. If you do, Golduck is now Confused.","40+"
Water,"['Colorless']","Leer","Flip a coin. If heads, the Defending Pok\u00e9mon can't attack Totodile during your opponent's next turn. (Benching or evolving either Pok\u00e9mon ends this effect.)",""
Water,"['Water']","Fury Swipes","Flip 3 coins. This attack does 10 damage times the number of heads.","10\u00d7"
Water,"['Water', 'Water']","Clamp","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed. If tails, this attack does nothing (not even damage).",""
Water,"['Water', 'Water']","Spike Cannon","Flip 2 coins. This attack does 30 damage times the number of heads.","30\u00d7"
Water,"['Water']","Water Gun","Does 10 damage plus 10 more damage for each Energy attached to Omanyte but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.","10+"
Water,"['Free']","Scary Face","Flip a coin. If heads, the Defending Pok\u00e9mon can't attack or retreat during your opponent's next turn.",""
Water,"['Water', 'Colorless']","Threaten and Drop","If Huntail has any Darkness Energy attached to it, this attack does 30 damage plus 20 more damage and discard a Special Energy card, if any, attached to the Defending Pok\u00e9mon.","30+"
Water,"['Colorless']","Big Yawn","Both this Pok\u00e9mon and the Defending Pok\u00e9mon are now Asleep.",""
Water,"['Water', 'Colorless']","Shot in the Dark","Flip 2 coins. If either of them is tails, this attack does nothing.","20"
Water,"['Colorless']","Muddy Water","Does 20 damage to 1 of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","20"
Water,"['Water', 'Colorless', 'Colorless']","Spiral Drain","Heal 20 damage from this Pok\u00e9mon.","60"
Water,"['Colorless']","Quick Attack","Flip a coin. If heads, this attack does 30 more damage.","10+"
Water,"['Water', 'Colorless']","Reflect Energy","Move an Energy from this Pok\u00e9mon to 1 of your Benched Pok\u00e9mon.","40"
Water,"['Water', 'Colorless']","Bubble Beam","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","30"
Water,"['Free']","Guzzle","Choose up to 2 basic Water Energy cards from your hand and attach them to Pelipper. Remove 2 damage counters for each Energy card attached in this way.",""
Water,"['Water', 'Colorless', 'Colorless']","Jet Return","Does 30 damage times the number of Energy cards attached to Pelipper. Then, put all Energy cards attached to Pelipper on top of your deck. Shuffle your deck afterward.","30\u00d7"
Water,"['Colorless', 'Colorless']","Amnesia","Choose 1 of the Defending Pok\u00e9mon's attacks. That Pok\u00e9mon can't use that attack during your opponent's next turn.","20"
Water,"['Psychic', 'Colorless', 'Colorless']","Zen Headbutt","","60"
Water,"['Water']","Big Yawn","Both Slowbro and the Defending Pok\u00e9mon are now Asleep.","30"
Water,"['Colorless', 'Colorless', 'Colorless']","Madkinesis","Does 30 damage plus 20 more damage for each Psychic Energy attached to Slowbro.","30+"
Water,"['Water']","Flipper Stroke","Your opponent looks at the top 3 cards of his or her deck. If any of them are basic Energy cards, he or she may show any number of them to you and put them into his or her hand. You do the same. Either way, each player shuffles his or her deck.",""
Water,"['Psychic', 'Colorless', 'Colorless']","Core Blast","This attack does 30 damage plus 20 more damage for each Special Energy card attached to the Defending Pok\u00e9mon.","30+"
Water,"['Colorless']","Thrash","Flip a coin. If heads, this attack does 30 damage plus 20 more damage. If tails, Gyarados does 20 damage to itself.","30+"
Water,"['Water', 'Colorless', 'Colorless', 'Colorless']","Heavy Storm","","70"
Water,"['Water', 'Colorless', 'Colorless']","Water Arrow","This attack does 60 damage to 1 of your opponent's Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Water,"['Water', 'Water', 'Colorless', 'Colorless']","Waterfall","","120"
Water,"['Grass']","Hypnotic Gaze","The Defending Pok\u00e9mon is now Asleep.",""
Water,"['Lightning']","Tail Whap","","10"
Water,"['Colorless']","Yawn","The Defending Pok\u00e9mon is now Asleep.",""
Water,"['Colorless', 'Colorless']","Tackle","","20"
Water,"['Fighting']","Ascension","Search your deck for a card that evolves from this Pok\u00e9mon and put it onto this Pok\u00e9mon to evolve it. Then, shuffle your deck.",""
Water,"['Colorless', 'Colorless']","Gnaw","","20"
Water,"['Water', 'Colorless']","Slicing Blade","","30"
Water,"['Colorless', 'Colorless', 'Colorless']","Hydro Pump","Does 10 more damage for each Water Energy attached to this Pok\u00e9mon.","60+"
Water,"['Grass']","Healing Melody","Heal 10 damage from each of your Pok\u00e9mon.",""
Water,"['Lightning', 'Colorless']","Slam","Flip 2 coins. This attack does 30 damage times the number of heads.","30\u00d7"
Water,"['Colorless']","Headbutt","","10"
Water,"['Fire', 'Water']","Dragon Claw","","20"
Water,"['Water', 'Colorless']","Tsunami","Flip a coin. If heads, this attack does 10 damage to each of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","10"
Water,"['Colorless', 'Colorless', 'Colorless']","Ram","","30"
Water,"['Colorless']","Splash","","10"
Water,"['Water']","Fast Evolution","Search your deck for an Evolution card, show it to your opponent, and put it into your hand. Shuffle your deck afterward.",""
Water,"['Fire', 'Water', 'Colorless', 'Colorless']","Shred","This attack's damage isn't affected by any effects on the Defending Pok\u00e9mon.","90"
Water,"['Water', 'Water']","Water Gun","Does 20 damage plus 10 more damage for each Energy attached to Marill but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.","20+"
Water,"['Water', 'Colorless', 'Colorless']","Frost Wall","During your opponent's next turn, prevent all damage done to this Pok\u00e9mon by attacks from Evolution Pok\u00e9mon.","50"
Water,"['Water', 'Water', 'Colorless', 'Colorless']","Blizzard Burn","This Pok\u00e9mon can't attack during your next turn.","150"
Water,"['Colorless']","Energy Assist","Attach a basic Energy card from your discard pile to 1 of your Benched Pok\u00e9mon.",""
Water,"['Fire', 'Psychic']","Sky Heal","If Latios is on your Bench, heal 20 damage from this Pok\u00e9mon.","40"
Water,"['Colorless']","Hypnosis","The Defending Pok\u00e9mon is now Asleep.",""
Water,"['Free']","Wave Splash","","10"
Water,"['Water', 'Water', 'Water']","Diamond Dust","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed and this attack does 10 damage to each of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","20"
Water,"['Colorless']","Call for Family","Search your deck for a Basic Pok\u00e9mon and put it onto your Bench. Shuffle your deck afterward.",""
Water,"['Colorless']","Splash","","10"
Water,"['Lightning']","Dragon Pulse","Discard the top 2 cards of your deck.","40"
Water,"['Fire', 'Lightning', 'Colorless']","Shred","This attack's damage isn't affected by any effects on the Defending Pok\u00e9mon.","90"
Water,"['Fighting', 'Metal', 'Colorless']","Dragon Claw","","60"
Water,"['Colorless']","Rambunctious Party","Look at the top 5 cards of your deck. Choose as many Basic Pok\u00e9mon as you like and put them onto your Bench. Shuffle the other cards back into your deck.",""
Water,"['Water', 'Colorless']","Rain Splash","","20"
Water,"['Colorless']","Mud Spatter","","10"
Water,"['Colorless', 'Colorless', 'Colorless']","Endeavor","Flip 2 coins. This attack does 30 damage plus 20 more damage for each heads.","30+"
Water,"['Water', 'Colorless']","Water Pulse","The Defending Pok\u00e9mon is now Asleep.","30"
Water,"['Water', 'Water', 'Colorless', 'Colorless']","Continuous Crush","Flip a coin until you get tails. For each heads, discard an Energy card attached to the Defending Pok\u00e9mon.","70"
Water,"['Colorless']","Rest","Remove all Special Conditions and 3 damage counters from Slowpoke. Slowpoke is now Asleep.",""
Water,"['Water']","Tumble Over","Slowpoke can't attack during your next turn.","20"
Water,"['Water', 'Water', 'Colorless']","Bubblebeam","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","40"
Water,"['Water', 'Colorless']","Fastwave","This attack's damage isn't affected by Resistance, Pok\u00e9-Powers, Pok\u00e9-Bodies, or any other effects on the Defending Pok\u00e9mon.","40"
Water,"['Water', 'Colorless', 'Colorless']","Hydrosplash","","60"
Water,"['Water']","Critical Collection","Count the number of Prize cards your opponent has taken. Search your discard pile for up to that many Water Energy cards and attach them to Kyogre Star.","10"
Water,"['Water', 'Water', 'Water', 'Colorless', 'Colorless']","Sheer Cold","Flip a coin. If heads, each Defending Pok\u00e9mon can't attack during your opponent's next turn.","60"
Water,"['Water']","Bubble","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.",""
Water,"['Water', 'Colorless', 'Colorless']","Double Spin","Flip 2 coins. This attack does 30 damage times the number of heads.","30\u00d7"
Water,"['Colorless']","Nap","Remove 2 damage counters from Mudkip.",""
Water,"['Water', 'Colorless']","Waterfall","","20"
Water,"['Colorless', 'Colorless']","Tackle","","20"
Water,"['Water', 'Water', 'Water']","Bubble Shower","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed and this attack does 10 damage to each of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","30"
Water,"['Colorless', 'Colorless']","Slow-Acting Poison","At the end of your opponent's next turn, the Defending Pok\u00e9mon is now Poisoned.","20"
Water,"['Water', 'Water', 'Water']","Riptide","Does 10 damage plus 10 damage times the number of Energy cards in your discard pile. Then, shuffle all Energy cards from your discard pile into your deck.","10+"
Water,"['Water', 'Water', 'Colorless']","Agility","Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Kingdra.","30"
Water,"['Water', 'Water', 'Water', 'Water']","Dragon Tornado","If this attack doesn't Knock Out the Defending Pok\u00e9mon, and if there are any Pok\u00e9mon on your opponent's Bench, choose 1 of them and switch it with the Defending Pok\u00e9mon.","50"
Water,"['Water', 'Water', 'Water', 'Water']","Chomp","Flip a number of coins equal to the number of damage counters on Feraligatr. This attack does 50 damage plus 10 more damage for each heads.","50+"
Water,"['Water']","Dragon Spark","This attack does 10 damage to each of your opponent's Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Water,"['Colorless', 'Colorless']","Full Retaliation","Does 20 damage times the number of damage counters on all of your Magikarp.","20\u00d7"
Water,"['Water', 'Water', 'Colorless', 'Colorless']","Pulverize","If the Defending Pok\u00e9mon already has at least 2 damage counters on it, this attack does 50 damage plus 50 more damage.","50+"
Water,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Hydro Pump","Does 10 more damage for each Water Energy attached to this Pok\u00e9mon.","60+"
Water,"['Psychic']","Headache","Your opponent can't play Trainer cards during his or her next turn.",""
Water,"['Water']","Fury Swipes","Flip 3 coins. This attack does 10 damage times the number of heads.","10\u00d7"
Water,"['Water', 'Colorless']","Mud Splash","Does 10 damage to 1 of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","20"
Water,"['Water', 'Colorless']","Cleanse Away","Heal 30 damage from each of your Benched Pok\u00e9mon.",""
Water,"['Water', 'Colorless', 'Colorless', 'Colorless']","Surf","","70"
Water,"['Water', 'Water']","Bubble Beam","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","20"
Water,"['Water']","Beat","","10"
Water,"['Colorless', 'Colorless']","Toxic Grip","The Defending Pok\u00e9mon is now Poisoned.","10"
Water,"['Water', 'Colorless', 'Colorless']","Aurora Beam","","70"
Water,"['Water']","Switch Cannon","Choose 1 of your opponent's Pok\u00e9mon. This attack does 30 damage to that Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.) Switch Octillery with 1 of your Benched Pok\u00e9mon.",""
Water,"['Water', 'Colorless', 'Colorless']","Ink Bomb","If the Defending Pok\u00e9mon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.","50"
Water,"['Water', 'Colorless']","Blizzard","Does 10 damage to each of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","30"
Water,"['Water']","Triple Breach","Choose 3 of your opponent's Pok\u00e9mon. This attack does 10 damage to each of those Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Water,"['Colorless', 'Colorless']","Rend","If the Defending Pok\u00e9mon already has any damage counters on it, this attack does 30 damage plus 20 more damage.","30+"
Water,"['Water', 'Water', 'Water']","Diamond Dust","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed, and this attack does 10 damage to each of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","20"
Water,"['Colorless', 'Colorless']","Aurora Beam","","20"
Water,"['Water', 'Water', 'Colorless']","Knock Over","You may discard any Stadium card in play.","40"
Water,"['Colorless']","Fossil Hunt","Put 2 Item cards that have Fossil in their names from your discard pile into your hand.",""
Water,"['Water', 'Colorless']","Water Gun","","30"
Water,"['Water', 'Colorless', 'Colorless']","Slam","Flip 2 coins. This attack does 30 damage times the number of heads.","30\u00d7"
Water,"['Water', 'Colorless', 'Colorless']","Hypno Wave","Flip a coin. If heads, this attack does 30 damage plus 20 more damage. If tails, this attack does 30 damage and the Defending Pok\u00e9mon is now Asleep.","30+"
Water,"['Free']","Paradise Draw","You may discard any number of cards from your hand. Then, draw cards until you have 6 cards in your hand.",""
Water,"['Grass', 'Colorless']","Egg Splat","Discard any number of Exeggcute from your hand. This attack does 60 damage for each card you discarded in this way.","60\u00d7"
Water,"['Free']","Bubble","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.",""
Water,"['Water', 'Colorless']","Aqua Tail","Flip a coin for each Water Energy attached to Squirtle. This attack does 20 damage plus 10 more damage for each heads.","20+"
Water,"['Water', 'Water', 'Water']","Hydro Reflect","You may move all Energy cards attached to Palkia to your Benched Pok\u00e9mon in any way you like. (Ignore this effect if you don't have any Benched Pok\u00e9mon.)","60"
Water,"['Colorless']","Beat","","10"
Water,"['Water', 'Colorless']","Fin Smack","Flip 2 coins. This attack does 20 damage times the number of heads.","20\u00d7"
Water,"['Lightning']","Dragon Rage","Flip 2 coins. If either of them is tails, this attack does nothing.","60"
Water,"['Water']","Rain Splash","","10"
Water,"['Water', 'Colorless']","Water Arrow","Choose 1 of your opponent's Pok\u00e9mon. This attack does 20 damage to that Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Water,"['Water']","Rain Splash","","10"
Water,"['Water', 'Lightning']","Twister","Flip 2 coins. For each heads, discard an Energy from your opponent's Active Pok\u00e9mon. If both of them are tails, this attack does nothing.","30"
Water,"['Free']","Beacon","Search your deck for up to 2 Pok\u00e9mon, reveal them, and put them into your hand. Then, shuffle your deck.",""
Water,"['Colorless', 'Colorless']","Icy Snow","","20"
Water,"['Water', 'Lightning', 'Colorless']","Dragon Claw","","120"
Water,"['Colorless']","Bite","","10"
Water,"['Water', 'Colorless']","Rage","Does 10 damage plus 10 more damage for each damage counter on Totodile.","10+"
Water,"['Water', 'Colorless', 'Colorless']","Fossil Clutch","You may discard an Item card that has Fossil in its name from your hand. If you do, this attack does 50 more damage.","50+"
Water,"['Water', 'Water', 'Colorless', 'Colorless']","Waterfall","","80"
Water,"['Water', 'Colorless', 'Colorless']","Icy Wind","The Defending Pok\u00e9mon is now Asleep.","40"
Water,"['Water', 'Water', 'Colorless', 'Colorless']","Snowstorm","Does 20 damage to each of your opponent's Benched Pok\u00e9mon that has any damage counters on it. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","70"
Water,"['Colorless']","Toxic Grip","The Defending Pok\u00e9mon is now Poisoned.",""
Water,"['Colorless', 'Colorless']","Outrage","Does 10 more damage for each damage counter on this Pok\u00e9mon.","30+"
Water,"['Water', 'Water', 'Colorless', 'Colorless']","Giga Frost","Discard 2 Water Energy attached to this Pok\u00e9mon.","150"
Water,"['Water']","Slash","","10"
Water,"['Colorless', 'Colorless']","Slow-Acting Poison","At the end of your opponent's next turn, the Defending Pok\u00e9mon is now Poisoned.","10"
Water,"['Water']","Gentle Wrap","The Defending Pok\u00e9mon can't retreat during your opponent's next turn.","10"
Water,"['Colorless']","Surf","","20"
Water,"['Water', 'Colorless', 'Colorless']","Super Hypno Wave","Flip a coin. If heads, the Defending Pok\u00e9mon is now Asleep.","50"
Water,"['Water']","Powder Snow","The Defending Pok\u00e9mon is now Asleep.","10"
Water,"['Water', 'Water']","Offensive Needle","Flip a coin. If heads, the Defending Pok\u00e9mon is now Poisoned. If tails, the Defending Pok\u00e9mon is now Paralyzed.","30"
Water,"['Water']","Group Swim","Search your deck for a Water Pok\u00e9mon, show it to your opponent, and put it into your hand. Shuffle your deck afterward.",""
Water,"['Water', 'Water']","Aqua Slash","Mantine can't attack during your next turn.","40"
Water,"['Colorless']","Amnesia","Choose 1 of the Defending Pok\u00e9mon's attacks. That Pok\u00e9mon can't use that attack during your opponent's next turn.",""
Water,"['Fighting']","Tackle","","10"
Water,"['Colorless']","Tail Whip","Flip a coin. If heads, the Defending Pok\u00e9mon can't attack during your opponent's next turn.",""
Water,"['Water']","Watering","","10"
Water,"['Colorless']","Spinning Tail","Does 10 damage to each of your opponent's Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Water,"['Water', 'Water', 'Colorless']","Aqua Sonic","This attack's damage isn't affected by Resistance.","60"
Water,"['Water']","Rain Splash","","10"
Water,"['Water', 'Water', 'Colorless']","Shell Attack","","40"
Water,"['Colorless']","Scary Face","Flip a coin. If heads, the Defending Pok\u00e9mon can't attack or retreat during your opponent's next turn.",""
Water,"['Water', 'Water', 'Colorless']","Hydro Pump","Does 40 damage plus 10 more damage for each Water Energy attached to Kyogre but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.","40"
Water,"['Water', 'Colorless', 'Colorless']","Big Chorus","Flip a coin for each Water Pok\u00e9mon you have in play. This attack does 30 damage times the number of heads.","30\u00d7"
Water,"['Water', 'Colorless', 'Colorless']","Sudden Delete","Choose 1 of your opponent's Benched Pok\u00e9mon. Put that Pok\u00e9mon and all cards attached to it back into your opponent's hand.",""
Water,"['Metal', 'Metal', 'Colorless']","Time Control","Discard all Metal Energy attached to Palkia & Dialga LEGEND. Add the top 2 cards of your opponent's deck to his or her Prize cards.",""
Water,"['Colorless', 'Colorless']","Quick Attack","Flip a coin. If heads, this attack does 10 damage plus 10 more damage.","10+"
Water,"['Water', 'Colorless']","Steamroll","Does 20 damage to 1 of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","40"
Water,"['Water', 'Colorless', 'Colorless']","Dynamic Punch","Flip a coin. If heads, this attack does 60 damage plus 40 more damage and the Defending Pok\u00e9mon is now Confused.","60+"
Water,"['Colorless']","Yawn","The Defending Pok\u00e9mon is now Asleep.",""
Water,"['Water']","Splatter","Choose 1 of your opponent's Pok\u00e9mon. This attack does 10 damage to that Pok\u00e9mon. This attack's damage isn't affected by Weakness or Resistance.",""
Water,"['Colorless']","Wild River","Switch this Pok\u00e9mon with 1 of your Benched Pok\u00e9mon.",""
Water,"['Water', 'Colorless']","Water Gun","","20"
Water,"['Water', 'Water', 'Water', 'Colorless']","Crystal Breath","This Pok\u00e9mon can't attack during your next turn","160"
Water,"['Water', 'Water', 'Colorless']","Dive","Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pok\u00e9mon during your opponent's next turn.","40"
Water,"['Water', 'Water', 'Water', 'Colorless']","Open Sea","Heal 30 damage from each of your Water Pok\u00e9mon.","80"
Water,"['Water']","Chilly","","10"
Water,"['Water', 'Water']","Frost Breath","","20"
Water,"['Water', 'Water']","Crunch","Flip a coin. If heads, discard an Energy from your opponent's Active Pok\u00e9mon.","40"
Water,"['Water', 'Water', 'Water']","Raging Floe","If this Pok\u00e9mon has any damage counters on it, this attack does 80 more damage.","70+"
Water,"['Water']","Sharpshooting","This attack does 10 damage to 1 of your opponent's Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Water,"['Lightning', 'Colorless', 'Colorless']","Thunder Nail","Flip a coin. If heads, your opponent's Active Pok\u00e9mon is now Paralyzed.","40"
Water,"['Water', 'Lightning', 'Lightning', 'Colorless']","Frozen Slice","This Pok\u00e9mon does 20 damage to itself.","120"
Water,"['Fighting', 'Metal', 'Metal', 'Colorless']","Dragon Impact","Discard 3 Energy attached to this Pok\u00e9mon.","190"
Water,"['Water', 'Colorless']","Pull Away","If your opponent has 5 or more cards in his or her hand, your opponent discards a number of cards until your opponent has 4 cards left in his or her hand.","30"
Water,"['Water', 'Colorless', 'Colorless']","Tonnage","You may do 50 damage plus 30 more damage. If you do, Feraligatr does 30 damage to itself.","50+"
Water,"['Water']","Rain Splash","","10"
Water,"['Colorless', 'Colorless']","Flail","This attack does 10 damage for each damage counter on this Pok\u00e9mon.","10\u00d7"
Water,"['Colorless']","Ion Pool","Discard any Stadium card in play.",""
Water,"['Water', 'Colorless']","Water Gun","","20"
Water,"['Colorless']","Stormy Seas","Flip a coin until you get tails. For each heads, search your deck for a Water Energy card and attach it to this Pok\u00e9mon. Shuffle your deck afterward.",""
Water,"['Water']","Healing Steps","You may discard as many cards as you like from your hand. If you do, remove that many damage counters from Ludicolo.","30"
Water,"['Water', 'Colorless', 'Colorless']","Circular Steps","Does 10 damage times the number of Pok\u00e9mon in play (both yours and your opponent's), excluding Ludicolo.","10\u00d7"
Water,"['Colorless', 'Colorless']","Ambush","Flip a coin. If heads, this attack does 20 damage plus 20 more damage.","20+"
Water,"['Colorless']","Hailstone","This attack does 10 damage to each of your opponent's Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Water,"['Water', 'Colorless', 'Colorless']","Super Slash","If the Defending Pok\u00e9mon is an Evolved Pok\u00e9mon, this attack does 40 damage plus 20 more damage.","40"
Water,"['Colorless']","Knock Away","Flip a coin. If heads, this attack does 20 more damage.","10+"
Water,"['Fire', 'Water', 'Colorless']","Rollout","","50"
Water,"['Fire', 'Water', 'Colorless', 'Colorless']","Gaia Crush","Discard any Stadium card in play.","100"
Water,"['Water']","Ice Beam","Flip a coin. If heads, the Defending Pok\u00e9mon is now Paralyzed.","10"
Water,"['Water', 'Water', 'Colorless']","Iceberg Crush","If Regirock ex is in play, flip a coin. If heads, discard 1 Energy card attached to the Defending Pok\u00e9mon.","40"
Water,"['Psychic', 'Metal', 'Colorless']","Reverse Edge","Flip a coin. If heads, put a card from your discard pile into your hand.","50"
Water,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Fast Forward","For each Plasma Energy attached to this Pok\u00e9mon, discard the top card of your opponent's deck.","90"
Water,"['Colorless', 'Colorless', 'Colorless']","Strafe","You may switch this Pok\u00e9mon with 1 of your Benched Pok\u00e9mon.","50"
Water,"['Grass', 'Water', 'Colorless', 'Colorless']","Dimension Heal","Heal from this Pok\u00e9mon 20 damage for each Plasma Energy attached to this Pok\u00e9mon.","80"
Water,"['Metal']","Dragonaxe","Does 40 damage times the amount of Metal Energy attached to this Pok\u00e9mon.","40\u00d7"
